residence,developer,address,class,year,price,area,rooms,minutesToCityCenter,crimeRateInDistrict,district
ЖК Wood Park 2,Будівельна група PARK,"пров. Радистів, 18, 24",комфорт,,1045000,38,1,166,3022,Деснянський р-н
ЖК Метрополія-2,Концепт Груп,"вул. Вірменська, 8/127",комфорт,2023,,39,1,184,2999,Дарницький р-н
ЖК Метрополія-2,Концепт Груп,"вул. Вірменська, 8/127",комфорт,2023,,39,1,184,2999,Дарницький р-н
ЖК Метрополія-2,Концепт Груп,"вул. Вірменська, 8/127",комфорт,2023,,45,1,184,2999,Дарницький р-н
ЖК Метрополія-2,Концепт Груп,"вул. Вірменська, 8/127",комфорт,2023,,45,1,184,2999,Дарницький р-н
ЖК Метрополія-2,Концепт Груп,"вул. Вірменська, 8/127",комфорт,2023,,52,2,184,2999,Дарницький р-н
ЖК Метрополія-2,Концепт Груп,"вул. Вірменська, 8/127",комфорт,2023,,52,2,184,2999,Дарницький р-н
ЖК Метрополія-2,Концепт Груп,"вул. Вірменська, 8/127",комфорт,2023,,65,2,184,2999,Дарницький р-н
ЖК Urban Park,Київміськбуд,"вул. Якова Гніздовського (Магнітогорська), 5",комфорт,2023,1771350,42,1,135,3022,Деснянський р-н
ЖК Urban Park,Київміськбуд,"вул. Якова Гніздовського (Магнітогорська), 5",комфорт,2023,2277450,54,1,135,3022,Деснянський р-н
ЖК Urban Park,Київміськбуд,"вул. Якова Гніздовського (Магнітогорська), 5",комфорт,2023,2691000,65,2,135,3022,Деснянський р-н
ЖК Urban Park,Київміськбуд,"вул. Якова Гніздовського (Магнітогорська), 5",комфорт,2023,2691000,65,2,135,3022,Деснянський р-н
ЖК Urban Park,Київміськбуд,"вул. Якова Гніздовського (Магнітогорська), 5",комфорт,2023,3022200,73,2,135,3022,Деснянський р-н
ЖК Urban Park,Київміськбуд,"вул. Якова Гніздовського (Магнітогорська), 5",комфорт,2023,3105000,75,2,135,3022,Деснянський р-н
ЖК Urban Park,Київміськбуд,"вул. Якова Гніздовського (Магнітогорська), 5",комфорт,2023,3063600,74,2,135,3022,Деснянський р-н
ЖК Urban Park,Київміськбуд,"вул. Якова Гніздовського (Магнітогорська), 5",комфорт,2023,2884200,76,3,135,3022,Деснянський р-н
ЖК Urban Park,Київміськбуд,"вул. Якова Гніздовського (Магнітогорська), 5",комфорт,2023,3491400,92,3,135,3022,Деснянський р-н
ЖК Urban Park,Київміськбуд,"вул. Якова Гніздовського (Магнітогорська), 5",комфорт,2023,3643200,96,3,135,3022,Деснянський р-н
ЖК Отрада,Київміськбуд,"просп. Відрадний, 93/2",комфорт,2023,,113,2,112,3860,Солом'янський р-н
ЖК Отрада,Київміськбуд,"просп. Відрадний, 93/2",комфорт,2023,3121625,85,3,112,3860,Солом'янський р-н
ЖК Отрада,Київміськбуд,"просп. Відрадний, 93/2",комфорт,2023,4149925,113,3,112,3860,Солом'янський р-н
ЖК Отрада,Київміськбуд,"просп. Відрадний, 93/2",комфорт,2023,4407000,120,3,112,3860,Солом'янський р-н
ЖК Отрада,Київміськбуд,"просп. Відрадний, 93/2",комфорт,2023,5104775,139,3,112,3860,Солом'янський р-н
ЖК Отрада,Київміськбуд,"просп. Відрадний, 93/2",комфорт,2023,5435300,148,3,112,3860,Солом'янський р-н
ЖК Отрада,Київміськбуд,"просп. Відрадний, 93/2",комфорт,2023,4467975,123,4,112,3860,Солом'янський р-н
ЖК Отрада,Київміськбуд,"просп. Відрадний, 93/2",комфорт,2023,4425000,120,5,112,3860,Солом'янський р-н
ЖК Отрада,Київміськбуд,"просп. Відрадний, 93/2",комфорт,2023,5015000,136,5,112,3860,Солом'янський р-н
ЖК Італійський квартал 2,Київміськбуд,вул. Богатирська,комфорт,2024,,64,1,121,3524,Оболонський р-н
ЖК Італійський квартал 2,Київміськбуд,вул. Богатирська,комфорт,2024,2542200,57,2,121,3524,Оболонський р-н
ЖК Італійський квартал 2,Київміськбуд,вул. Богатирська,комфорт,2024,2676000,60,2,121,3524,Оболонський р-н
ЖК Італійський квартал 2,Київміськбуд,вул. Богатирська,комфорт,2024,2899000,65,2,121,3524,Оболонський р-н
ЖК Італійський квартал 2,Київміськбуд,вул. Богатирська,комфорт,2024,2899000,65,2,121,3524,Оболонський р-н
ЖК Італійський квартал 2,Київміськбуд,вул. Богатирська,комфорт,2024,2899000,65,2,121,3524,Оболонський р-н
ЖК Італійський квартал 2,Київміськбуд,вул. Богатирська,комфорт,2024,3032800,68,2,121,3524,Оболонський р-н
ЖК Італійський квартал 2,Київміськбуд,вул. Богатирська,комфорт,2024,2943600,66,2,121,3524,Оболонський р-н
ЖК Італійський квартал 2,Київміськбуд,вул. Богатирська,комфорт,2024,3032800,68,2,121,3524,Оболонський р-н
ЖК Італійський квартал 2,Київміськбуд,вул. Богатирська,комфорт,2024,3032800,68,2,121,3524,Оболонський р-н
ЖК Ярославів Град,,"вул. Бульварно-Кудрявська (Воровського), 15а",бізнес,,8306400,96,3,21,4634,Шевченківський р-н
ЖК Ярославів Град,,"вул. Бульварно-Кудрявська (Воровського), 15а",бізнес,,9171650,106,3,21,4634,Шевченківський р-н
ЖК Ярославів Град,,"вул. Бульварно-Кудрявська (Воровського), 15а",бізнес,,8998600,104,3,21,4634,Шевченківський р-н
ЖК Ярославів Град,,"вул. Бульварно-Кудрявська (Воровського), 15а",бізнес,,9085125,105,3,21,4634,Шевченківський р-н
ЖК Ярославів Град,,"вул. Бульварно-Кудрявська (Воровського), 15а",бізнес,,9258175,107,3,21,4634,Шевченківський р-н
ЖК Ярославів Град,,"вул. Бульварно-Кудрявська (Воровського), 15а",бізнес,,9690800,112,3,21,4634,Шевченківський р-н
ЖК Ярославів Град,,"вул. Бульварно-Кудрявська (Воровського), 15а",бізнес,,9604275,111,3,21,4634,Шевченківський р-н
ЖК Ярославів Град,,"вул. Бульварно-Кудрявська (Воровського), 15а",бізнес,,,103,4,21,4634,Шевченківський р-н
ЖК Ярославів Град,,"вул. Бульварно-Кудрявська (Воровського), 15а",бізнес,,,195,5,21,4634,Шевченківський р-н
ЖК Chalet,Standard Development,"вул. Львівська, 18б",комфорт,2023,1795200,32,1,140,2884,Святошинський р-н
ЖК Chalet,Standard Development,"вул. Львівська, 18б",комфорт,2023,2019600,36,1,140,2884,Святошинський р-н
ЖК Chalet,Standard Development,"вул. Львівська, 18б",комфорт,2023,2131800,38,1,140,2884,Святошинський р-н
ЖК Chalet,Standard Development,"вул. Львівська, 18б",комфорт,2023,2187900,39,1,140,2884,Святошинський р-н
ЖК Chalet,Standard Development,"вул. Львівська, 18б",комфорт,2023,2244000,40,1,140,2884,Святошинський р-н
ЖК Chalet,Standard Development,"вул. Львівська, 18б",комфорт,2023,2524500,45,1,140,2884,Святошинський р-н
ЖК Chalet,Standard Development,"вул. Львівська, 18б",комфорт,2023,2356200,42,1,140,2884,Святошинський р-н
ЖК Chalet,Standard Development,"вул. Львівська, 18б",комфорт,2023,2524500,45,1,140,2884,Святошинський р-н
ЖК Chalet,Standard Development,"вул. Львівська, 18б",комфорт,2023,2636700,47,1,140,2884,Святошинський р-н
ЖК Chalet,Standard Development,"вул. Львівська, 18б",комфорт,2023,2636700,47,1,140,2884,Святошинський р-н
ЖК Fjord,ENSO,"Військовий проїзд, 8",бізнес,2023.5,3734050,46,1,75,2537,Печерський р-н
ЖК Fjord,ENSO,"Військовий проїзд, 8",бізнес,2023.5,3650325,51,1,75,2537,Печерський р-н
ЖК Fjord,ENSO,"Військовий проїзд, 8",бізнес,2023.5,3650325,51,1,75,2537,Печерський р-н
ЖК Fjord,ENSO,"Військовий проїзд, 8",бізнес,2023.5,4139925,51,1,75,2537,Печерський р-н
ЖК Fjord,ENSO,"Військовий проїзд, 8",бізнес,2023.5,4058750,50,1,75,2537,Печерський р-н
ЖК Fjord,ENSO,"Військовий проїзд, 8",бізнес,2023.5,4058750,50,1,75,2537,Печерський р-н
ЖК Fjord,ENSO,"Військовий проїзд, 8",бізнес,2023.5,4139925,51,1,75,2537,Печерський р-н
ЖК Fjord,ENSO,"Військовий проїзд, 8",бізнес,2023.5,3721900,52,1,75,2537,Печерський р-н
ЖК Fjord,ENSO,"Військовий проїзд, 8",бізнес,2023.5,4302275,53,1,75,2537,Печерський р-н
ЖК Fjord,ENSO,"Військовий проїзд, 8",бізнес,2023.5,4383450,54,1,75,2537,Печерський р-н
ЖК LaLaLand,Фундамент,"вул. Берковецька, 6",економ,,,35,1,169,2884,Святошинський р-н
ЖК LaLaLand,Фундамент,"вул. Берковецька, 6",економ,,,48,1,169,2884,Святошинський р-н
ЖК LaLaLand,Фундамент,"вул. Берковецька, 6",економ,,,54,2,169,2884,Святошинський р-н
ЖК LaLaLand,Фундамент,"вул. Берковецька, 6",економ,,,65,2,169,2884,Святошинський р-н
